Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload
5134,NETIA S.A.,Warsaw,2019-04-08T22:24:28.176749,9.419369785577615,6.381,159281356.1199671,43344410.15199059
5134,NETIA S.A.,Warsaw,2019-04-08T23:00:22.090623,9.419369785577615,6.348,160667704.12339464,43317411.31480108
18199,Vectra S.A,Warszawa,2019-04-09T00:00:21.830884,9.419369785577615,6.597,93780661.66988835,43121399.937874675
5134,NETIA S.A.,Warsaw,2019-04-09T01:00:22.090739,9.419369785577615,6.4,161491620.58974594,38484728.17576108
5134,NETIA S.A.,Warsaw,2019-04-09T02:00:21.852090,9.419369785577615,6.2,159208880.14238435,43602336.86024249
5134,NETIA S.A.,Warsaw,2019-04-09T03:00:22.054493,9.419369785577615,6.379,165784235.20812887,43963119.36387009
5134,NETIA S.A.,Warsaw,2019-04-09T04:00:21.889156,9.419369785577615,8.445,148774219.42948166,44160448.59908406
5134,NETIA S.A.,Warsaw,2019-04-09T05:00:22.028289,9.419369785577615,6.418,162871750.4451906,43968634.59521664
5134,NETIA S.A.,Warsaw,2019-04-09T06:00:21.904879,9.419369785577615,6.257,154507629.57227802,38571546.869549744
5134,NETIA S.A.,Warsaw,2019-04-09T07:00:22.196326,9.419369785577615,6.696,159971029.52012673,44282546.43273324
10550,Supermedia,Warsaw,2019-04-09T08:00:21.922398,9.419369785577615,7.677,166800453.36321735,31631355.104860343
18199,Vectra S.A,Warszawa,2019-04-09T09:00:27.168611,9.419369785577615,7.948,163972511.5141127,36984300.8588415
10550,Supermedia,Warsaw,2019-04-09T10:00:21.884561,9.419369785577615,9.777,164144738.18364608,3365456.720253826
18199,Vectra S.A,Warszawa,2019-04-09T11:00:22.198045,9.419369785577615,7.743,98169364.00462568,39647380.6852508
5134,NETIA S.A.,Warsaw,2019-04-09T12:00:21.867476,9.419369785577615,6.25,159987912.47320065,43780099.27906335
18199,Vectra S.A,Warszawa,2019-04-09T13:00:27.008410,9.419369785577615,7.261,159204301.51229975,44026132.36677373
5134,NETIA S.A.,Warsaw,2019-04-09T14:00:21.867642,9.419369785577615,6.208,159621543.22791165,39097260.98020326
5134,NETIA S.A.,Warsaw,2019-04-09T15:00:22.180495,9.419369785577615,6.396,161157713.0143296,44257914.34294354
5134,NETIA S.A.,Warsaw,2019-04-09T16:00:21.904943,9.419369785577615,8.795,166035991.14111277,42886708.42346309
18199,Vectra S.A,Warszawa,2019-04-09T17:00:22.037308,9.419369785577615,6.661,140375703.9994519,43983438.916686155
5134,NETIA S.A.,Warsaw,2019-04-09T18:00:21.846887,9.419369785577615,8.716,150217095.05778453,43353169.02015181
5134,NETIA S.A.,Warsaw,2019-04-09T19:00:22.128252,9.419369785577615,6.644,160732108.4002894,39332643.98250495
18199,Vectra S.A,Warszawa,2019-04-09T19:28:16.085586,9.419369785577615,6.9,145279298.59809226,38341607.77524492
18199,Vectra S.A,Warszawa,2019-04-09T20:00:21.862888,9.419369785577615,6.989,154665178.21298638,43986859.61869203
18199,Vectra S.A,Warszawa,2019-04-09T21:00:22.133862,9.419369785577615,6.883,162709885.05591956,42973954.17113345
18199,Vectra S.A,Warszawa,2019-04-09T22:00:21.801233,9.419369785577615,7.648,160677163.95303497,44236239.70928145
18199,Vectra S.A,Warszawa,2019-04-09T23:00:22.116464,9.419369785577615,6.796,164310374.15031597,34435107.325796045
18199,Vectra S.A,Warszawa,2019-04-10T00:00:21.872151,9.419369785577615,7.421,160046031.53992057,36552301.03844075
5134,NETIA S.A.,Warsaw,2019-04-10T01:00:22.109734,9.419369785577615,6.318,159462078.22383305,43722147.16106478
5134,NETIA S.A.,Warsaw,2019-04-10T02:00:21.843199,9.419369785577615,6.416,160865551.6819366,41412643.26070248
18199,Vectra S.A,Warszawa,2019-04-10T03:00:21.987157,9.419369785577615,6.77,165658026.46242058,42256634.10408525
5134,NETIA S.A.,Warsaw,2019-04-10T04:00:21.848256,9.419369785577615,6.4,152887419.19168946,43774941.75947925
5134,NETIA S.A.,Warsaw,2019-04-10T05:00:22.210061,9.419369785577615,6.543,157028787.31555063,35314973.184738986
18199,Vectra S.A,Warszawa,2019-04-10T06:00:21.852958,9.419369785577615,8.614,153065575.91524822,44013879.528685175
5134,NETIA S.A.,Warsaw,2019-04-10T07:00:22.403717,9.419369785577615,8.189,158883748.39300442,42319385.034166105
5134,NETIA S.A.,Warsaw,2019-04-10T08:00:22.022489,9.419369785577615,8.56,154680746.72281906,43777396.795367874
5134,NETIA S.A.,Warsaw,2019-04-10T09:00:22.154403,9.419369785577615,6.08,152174243.66019875,42873660.76155545
18199,Vectra S.A,Warszawa,2019-04-10T10:00:21.866477,9.419369785577615,8.99,162883757.86557728,35343131.324704885
18199,Vectra S.A,Warszawa,2019-04-10T11:00:22.087710,9.419369785577615,7.259,156120980.06363747,34747879.59782549
18199,Vectra S.A,Warszawa,2019-04-10T12:00:21.871365,9.419369785577615,6.892,165335559.43296087,43063758.212935336
5134,NETIA S.A.,Warsaw,2019-04-10T13:00:22.086858,9.419369785577615,9.951,147710691.56287047,41179861.16711416
10550,Supermedia,Warsaw,2019-04-10T14:00:21.824391,9.419369785577615,7.418,99409098.0171786,27701556.88123816
18199,Vectra S.A,Warszawa,2019-04-10T15:00:22.092181,9.419369785577615,9.11,155218971.67068264,33810455.46681898
4166,Orange Polska S.A.,Warsaw,2019-04-10T16:00:21.899517,9.419369785577615,8.495,143980392.18991825,44268685.63906626
