Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload
5134,NETIA S.A.,Warsaw,2019-04-28T15:02:10.416192,2.051125829084017,59.811,5736492.004848737,2818774.9058562014
5134,NETIA S.A.,Warsaw,2019-04-28T16:02:00.890809,2.051125829084017,66.313,4267968.882119627,3670014.840625366
5134,NETIA S.A.,Warsaw,2019-04-28T17:02:08.166365,2.0495705878425583,63.02,8971622.167949727,3712895.1936278003
5134,NETIA S.A.,Warsaw,2019-04-28T18:02:00.913618,2.0495705878425583,62.475,9877177.037527403,3658447.228177615
5134,NETIA S.A.,Warsaw,2019-04-28T19:02:10.437837,2.0495705878425583,64.717,4373538.157347542,3713250.9128715107
5134,NETIA S.A.,Warsaw,2019-04-28T20:01:58.595187,2.0495705878425583,68.055,7286901.769930289,3530004.0432899883
5134,NETIA S.A.,Warsaw,2019-04-28T21:01:59.873974,2.051125829084017,67.364,9876238.31033071,3600770.629716994
338,Skynet DC,Warsaw,2019-04-28T22:02:00.809478,2.051125829084017,86.498,12504468.47374528,306549.79372934654
5134,NETIA S.A.,Warsaw,2019-04-28T23:02:04.746675,2.051125829084017,54.713,12188990.667651607,3758761.3330104444
5134,NETIA S.A.,Warsaw,2019-04-29T00:02:01.497366,2.051125829084017,56.429,11668827.271784335,3515707.7540112957
5134,NETIA S.A.,Warsaw,2019-04-29T01:01:58.986027,2.051125829084017,54.623,11153961.869265167,3697185.245792652
5134,NETIA S.A.,Warsaw,2019-04-29T02:02:02.353688,3.0588633795817763,73.056,14372009.343026787,3556301.4347632388
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-04-29T03:02:33.497232,1.9582021294304137,73.416,9628274.666251237,3416925.824823381
4166,Orange Polska S.A.,Warsaw,2019-04-29T04:01:59.936267,2.051125829084017,69.68,9260720.9317725,3606176.9362120125
5134,NETIA S.A.,Warsaw,2019-04-29T05:02:09.622720,2.051125829084017,79.741,12719041.530508062,3721693.557532676
5134,NETIA S.A.,Warsaw,2019-04-29T06:02:11.492003,2.051125829084017,73.45,7813962.398572795,3163693.4133539395
5134,NETIA S.A.,Warsaw,2019-04-29T07:02:11.673544,2.0495705878425583,78.157,11522870.276109872,3700824.5763994358
5134,NETIA S.A.,Warsaw,2019-04-29T08:02:18.694232,2.051125829084017,76.237,10352713.264275743,3667910.1215601615
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-04-29T09:02:15.328538,2.847056645167584,75.203,10588704.851001648,3733437.6707805777
5134,NETIA S.A.,Warsaw,2019-04-29T10:02:08.950529,3.0588633795817763,76.383,12879752.307849584,3698668.9840463786
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-04-29T11:02:03.027370,1.9582021294304137,84.204,6888223.797852581,3544351.8080145344
5134,NETIA S.A.,Warsaw,2019-04-29T12:02:01.848706,2.051125829084017,71.36,11310473.768893804,3586829.2916107452
5134,NETIA S.A.,Warsaw,2019-04-29T13:02:02.619544,3.0588633795817763,68.002,10692620.856706675,3680593.330061311
5134,NETIA S.A.,Warsaw,2019-04-29T14:01:59.781273,2.051125829084017,83.97,5076499.460328805,2807262.1779152085
5134,NETIA S.A.,Warsaw,2019-04-29T15:02:09.009855,3.0588633795817763,79.658,10588718.08943519,3713991.9587638094
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-04-29T16:02:00.631400,1.9582021294304137,78.711,11926441.01512403,2878920.5844958676
5134,NETIA S.A.,Warsaw,2019-04-29T17:02:03.901072,2.051125829084017,83.04,7562591.07629154,3734485.8929303642
5134,NETIA S.A.,Warsaw,2019-04-29T18:01:58.630364,2.051125829084017,78.41,6439259.390001077,3705089.58372597
5134,NETIA S.A.,Warsaw,2019-04-29T19:02:12.880298,2.0495705878425583,117.974,1392707.4470855899,3169744.1655474217
5134,NETIA S.A.,Warsaw,2019-04-29T20:01:57.409567,2.051125829084017,86.235,12134909.13638628,3669990.8001730335
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-04-29T21:02:05.241507,1.9582021294304137,78.676,11135386.753393477,3665721.5762661123
5134,NETIA S.A.,Warsaw,2019-04-29T22:02:06.430786,2.051125829084017,71.039,11415679.922134863,3400912.0279691513
5134,NETIA S.A.,Warsaw,2019-04-29T23:02:05.710846,3.0588633795817763,74.721,13353940.086633597,2845606.1952679153
5134,NETIA S.A.,Warsaw,2019-04-30T00:02:05.140938,3.0588633795817763,70.405,14538293.885371557,3634959.019001221
5134,NETIA S.A.,Warsaw,2019-04-30T01:01:58.251074,2.051125829084017,70.753,12430905.46007504,3538016.000493104
5134,NETIA S.A.,Warsaw,2019-04-30T02:02:01.833265,2.051125829084017,71.415,14215524.762987662,4307247.879833728
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-04-30T03:02:01.559446,2.847056645167584,77.771,12900973.418664308,3733383.160289006
5134,NETIA S.A.,Warsaw,2019-04-30T04:02:07.391777,2.051125829084017,69.742,14189685.095275521,3746327.1910322155
5134,NETIA S.A.,Warsaw,2019-04-30T05:01:58.011121,2.0495705878425583,66.857,14435453.576462371,3648718.4218273354
338,Skynet DC,Warsaw,2019-04-30T06:02:06.231293,5.250129209140813,76.521,13785788.878862856,3701862.262892148
5134,NETIA S.A.,Warsaw,2019-04-30T07:01:57.782419,3.0588633795817763,72.429,13825597.575800432,3713397.875612703
5134,NETIA S.A.,Warsaw,2019-04-30T08:02:04.062122,2.051125829084017,80.405,7473987.655413363,351249.4524109959
5134,NETIA S.A.,Warsaw,2019-04-30T09:02:03.262495,3.0588633795817763,76.576,10778979.251605848,3733109.6810945417
338,Skynet DC,Warsaw,2019-04-30T10:01:29.782598,2.0495705878425583,83.177,13853474.965012081,3649358.4543429366
338,Skynet DC,Warsaw,2019-04-30T11:02:05.907222,5.250129209140813,83.177,9355926.814966574,2841261.644557158
5134,NETIA S.A.,Warsaw,2019-04-30T12:02:04.124431,1.6272718056116506,78.581,11574505.937575009,3701088.751602221
5134,NETIA S.A.,Warsaw,2019-04-30T13:02:03.203859,5.250129209140813,73.116,8654636.834723016,3617604.9492589594
5134,NETIA S.A.,Warsaw,2019-04-30T14:02:04.282912,2.0495705878425583,73.024,14189588.53632398,3690886.034150489
5134,NETIA S.A.,Warsaw,2019-04-30T15:01:58.289477,3.0588633795817763,71.432,8638817.486248227,3700368.1007865956
5134,NETIA S.A.,Warsaw,2019-04-30T16:02:00.944213,2.051125829084017,76.405,7918643.676659105,3712406.2007281785
5134,NETIA S.A.,Warsaw,2019-04-30T17:02:03.362380,2.0495705878425583,76.518,12339624.613229018,3605184.361857659
5134,NETIA S.A.,Warsaw,2019-04-30T18:02:04.885129,2.0495705878425583,91.489,7978005.848656626,3555761.468091926
5134,NETIA S.A.,Warsaw,2019-04-30T19:02:03.385411,2.051125829084017,73.443,9178490.000681337,3625559.5877078343
5134,NETIA S.A.,Warsaw,2019-04-30T20:02:05.044829,2.051125829084017,78.056,8957496.37592594,3712425.8645165437
338,Skynet DC,Warsaw,2019-04-30T21:02:16.417640,2.051125829084017,88.157,6974584.333927725,2838541.801518023
5134,NETIA S.A.,Warsaw,2019-04-30T22:02:00.531099,2.051125829084017,88.081,5440410.294422907,3667829.9013951723
5134,NETIA S.A.,Warsaw,2019-04-30T23:02:04.090922,2.051125829084017,73.057,14154565.82891152,3575198.9261380085
5134,NETIA S.A.,Warsaw,2019-05-01T00:02:05.583142,2.051125829084017,69.709,12894710.334625486,3617708.876967448
5134,NETIA S.A.,Warsaw,2019-05-01T01:02:00.415325,3.0588633795817763,68.087,14236796.269558454,3542482.3034654944
5134,NETIA S.A.,Warsaw,2019-05-01T02:02:00.126514,2.051125829084017,78.041,13358499.524108935,3944993.1402458698
5134,NETIA S.A.,Warsaw,2019-05-01T03:02:01.818290,3.0588633795817763,68.041,12946500.09450153,3882063.4114882355
5134,NETIA S.A.,Warsaw,2019-05-01T04:02:09.675401,2.051125829084017,66.368,13600657.233282575,4076241.3217818807
338,Skynet DC,Warsaw,2019-05-01T05:02:04.629721,3.0588633795817763,80.894,13929244.708127439,3959818.98659913
5134,NETIA S.A.,Warsaw,2019-05-01T06:02:17.425807,2.051125829084017,76.358,13605632.742970876,3669475.07817545
338,Skynet DC,Warsaw,2019-05-01T07:02:01.546115,2.051125829084017,84.829,11876679.855623603,409449.1180999433
5134,NETIA S.A.,Warsaw,2019-05-01T08:02:07.245565,2.0495705878425583,78.047,10130639.47160487,3649079.964165053
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-05-01T09:02:01.371419,1.9582021294304137,82.321,11035649.435690016,3713316.985880637
5134,NETIA S.A.,Warsaw,2019-05-01T10:02:03.686740,5.250129209140813,81.367,9538566.88968514,3691874.533754881
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-05-01T11:02:19.926506,2.847056645167584,92.229,10283455.840239119,2840027.018803852
5134,NETIA S.A.,Warsaw,2019-05-01T12:01:55.945317,3.0588633795817763,73.044,11635370.096480642,3466585.547560432
5134,NETIA S.A.,Warsaw,2019-05-01T13:02:09.356493,2.0495705878425583,71.445,14670657.994714348,3573826.226125328
5134,NETIA S.A.,Warsaw,2019-05-01T14:01:59.527208,5.250129209140813,83.025,11099426.641592234,3573298.9248684472
5134,NETIA S.A.,Warsaw,2019-05-01T15:02:03.562106,2.051125829084017,75.427,5844935.381634835,258479.818047178
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
Cannot retrieve speedtest configuration
5134,NETIA S.A.,Warsaw,2019-05-05T03:02:25.026380,2.051125829084017,43.069,12365402.729684459,3781193.6622784557
5134,NETIA S.A.,Warsaw,2019-05-05T04:02:13.894641,2.051125829084017,36.126,12285068.147839608,3884797.204869389
5134,NETIA S.A.,Warsaw,2019-05-05T05:02:13.855896,2.051125829084017,33.021,11080427.668853303,3713640.095594401
5134,NETIA S.A.,Warsaw,2019-05-05T06:02:19.201005,2.051125829084017,36.402,11593925.590125285,3884449.2018616633
5134,NETIA S.A.,Warsaw,2019-05-05T07:02:19.327099,2.051125829084017,51.411,10890398.48804009,3702604.770150485
5134,NETIA S.A.,Warsaw,2019-05-05T08:02:19.477267,2.051125829084017,44.225,11550487.421606604,3713180.531635628
5134,NETIA S.A.,Warsaw,2019-05-05T09:02:14.784574,2.0495705878425583,41.399,10957923.991892705,3734982.532138514
5134,NETIA S.A.,Warsaw,2019-05-05T10:02:19.097541,2.051125829084017,43.088,11108505.903467936,3730996.32272463
18199,Vectra S.A,Warszawa,2019-05-05T11:02:14.011472,2.0495705878425583,57.574,12063907.216193015,3733739.7257801774
5134,NETIA S.A.,Warsaw,2019-05-05T12:02:13.907155,2.051125829084017,44.695,4511588.349029511,3727619.748076425
5134,NETIA S.A.,Warsaw,2019-05-05T13:02:18.349377,2.0495705878425583,38.723,9133270.637621364,2849391.06805295
5134,NETIA S.A.,Warsaw,2019-05-05T14:02:17.909293,2.0495705878425583,32.216,12330296.015173871,3745031.381212233
5134,NETIA S.A.,Warsaw,2019-05-05T15:02:15.467963,2.0495705878425583,37.187,9329711.90311693,2853127.1877058097
5134,NETIA S.A.,Warsaw,2019-05-05T16:02:20.386550,2.051125829084017,46.372,8245984.107712685,3727921.968335545
5134,NETIA S.A.,Warsaw,2019-05-05T17:02:15.439133,2.051125829084017,41.38,12021897.48409807,3789261.7425412037
5134,NETIA S.A.,Warsaw,2019-05-05T18:02:21.864308,2.0495705878425583,49.719,9658287.310757015,3730492.6622897177
5134,NETIA S.A.,Warsaw,2019-05-05T19:02:23.604248,2.051125829084017,44.197,11388655.116188454,3764860.6671552747
5134,NETIA S.A.,Warsaw,2019-05-05T20:02:14.688063,1.940077529012681,36.582,9602901.159276947,3767028.465114231
5134,NETIA S.A.,Warsaw,2019-05-05T21:02:13.685779,1.940077529012681,36.411,11047766.0040043,3767418.5143567496
5134,NETIA S.A.,Warsaw,2019-05-05T22:02:18.687912,2.051125829084017,48.014,11431592.523474455,3746651.4431986217
5134,NETIA S.A.,Warsaw,2019-05-05T23:02:19.776905,2.051125829084017,39.725,10124451.07975224,3757152.1506618643
5134,NETIA S.A.,Warsaw,2019-05-06T00:02:14.210499,2.051125829084017,32.738,11579477.969474142,4183947.6101446464
5134,NETIA S.A.,Warsaw,2019-05-06T01:02:18.080596,2.051125829084017,36.373,12260832.50611777,3921706.96340305
5134,NETIA S.A.,Warsaw,2019-05-06T02:02:18.130304,1.940077529012681,35.535,13052778.982298998,4464335.501179779
5134,NETIA S.A.,Warsaw,2019-05-06T03:02:13.192074,2.051125829084017,34.668,11667829.233075416,4294618.820310263
14781,Powszechna Agencja Informacyjna S.A.,Warszawa,2019-05-06T04:02:13.317920,1.9582021294304137,49.331,10892869.277119821,3697867.1915575843
5134,NETIA S.A.,Warsaw,2019-05-06T05:02:13.711785,2.0495705878425583,41.383,13012085.554755846,3748268.3994295103
5134,NETIA S.A.,Warsaw,2019-05-06T06:02:16.048594,2.051125829084017,45.011,12810277.780289635,3758417.2186559997
338,Skynet DC,Warsaw,2019-05-06T07:02:14.718569,1.940077529012681,49.864,11298215.959731068,3733755.0200011227
10550,Supermedia,Warsaw,2019-05-06T08:02:16.063153,2.0495705878425583,61.392,4269477.698973074,2615120.017407669
5134,NETIA S.A.,Warsaw,2019-05-06T09:02:17.582901,2.0495705878425583,46.293,9813726.610795418,3758221.4878402883
5134,NETIA S.A.,Warsaw,2019-05-06T10:02:19.009995,2.051125829084017,37.144,8239375.078272689,2834324.141554123
5134,NETIA S.A.,Warsaw,2019-05-06T11:02:25.019796,2.0495705878425583,44.915,6762460.144740456,2829620.0710817636
5134,NETIA S.A.,Warsaw,2019-05-06T12:02:28.557715,2.051125829084017,48.04,10282047.95805787,3733864.698292724
5134,NETIA S.A.,Warsaw,2019-05-06T13:02:19.801247,2.051125829084017,46.356,11604395.896975731,3723430.083191704
5134,NETIA S.A.,Warsaw,2019-05-06T14:02:23.473914,2.051125829084017,39.734,9044409.319962772,3466516.8291022913
5134,NETIA S.A.,Warsaw,2019-05-06T15:02:14.825205,2.051125829084017,43.751,9891964.806054583,3733597.80455565
5134,NETIA S.A.,Warsaw,2019-05-06T16:02:18.722160,1.940077529012681,39.7,7340437.426139281,2861822.9076473713
5134,NETIA S.A.,Warsaw,2019-05-06T17:02:17.849168,2.0495705878425583,33.022,11919310.740340728,3803489.372419936
5134,NETIA S.A.,Warsaw,2019-05-06T18:02:16.560987,1.940077529012681,44.719,9219324.081418153,2880133.1738636545
5134,NETIA S.A.,Warsaw,2019-05-06T19:02:17.761517,2.051125829084017,37.271,8792617.30626049,3770551.434973934
5134,NETIA S.A.,Warsaw,2019-05-06T20:02:18.557968,1.940077529012681,41.375,10057538.930099724,3727973.9494715687
5134,NETIA S.A.,Warsaw,2019-05-06T21:02:15.193228,1.940077529012681,44.716,10856821.560419098,3734442.5176338144
5134,NETIA S.A.,Warsaw,2019-05-06T22:02:21.454905,2.051125829084017,42.922,11522200.195527606,3758368.3837838895
5134,NETIA S.A.,Warsaw,2019-05-06T23:02:23.523417,2.051125829084017,35.825,12275722.751777437,3802639.0763281584
338,Skynet DC,Warsaw,2019-05-07T00:02:09.145684,1.940077529012681,59.246,11926128.155227456,3713107.5668237265
18199,Vectra S.A,Warszawa,2019-05-07T01:02:22.751343,1.940077529012681,47.826,13220547.087901842,4288651.763051611
5134,NETIA S.A.,Warsaw,2019-05-07T02:02:17.212259,2.051125829084017,48.036,13501189.631637976,3872566.3847159464
5134,NETIA S.A.,Warsaw,2019-05-07T03:02:16.155546,1.940077529012681,52.121,3453704.2602550997,3757498.186344095
5134,NETIA S.A.,Warsaw,2019-05-07T04:02:16.354756,1.940077529012681,38.041,11523463.303177342,3989423.7277730377
5134,NETIA S.A.,Warsaw,2019-05-07T05:02:13.093421,2.0495705878425583,38.835,11680531.542589925,4094037.321674294
5134,NETIA S.A.,Warsaw,2019-05-07T06:02:16.579645,2.0495705878425583,37.543,10453524.33565788,3780257.0264841854
5134,NETIA S.A.,Warsaw,2019-05-07T07:02:17.589667,1.940077529012681,42.888,11031779.88126719,3697644.8224000586
5134,NETIA S.A.,Warsaw,2019-05-07T08:02:20.682708,1.940077529012681,47.19,8215561.659947862,2848997.205294415
338,Skynet DC,Warsaw,2019-05-07T09:02:17.183204,2.051125829084017,69.3,8690601.595376065,2820069.7691371217
5134,NETIA S.A.,Warsaw,2019-05-07T10:02:20.647927,2.0495705878425583,43.038,10215423.948508762,3701347.746867521
338,Skynet DC,Warsaw,2019-05-07T11:02:16.383389,2.0495705878425583,56.582,10192085.95311754,3730942.516504718
5134,NETIA S.A.,Warsaw,2019-05-07T12:02:21.128292,2.051125829084017,36.388,7547072.088596957,3698551.25512285
5134,NETIA S.A.,Warsaw,2019-05-07T13:02:17.390357,2.0495705878425583,39.706,9678273.847395074,3733692.2590218643
5134,NETIA S.A.,Warsaw,2019-05-07T14:02:13.943916,2.051125829084017,40.253,3731450.0208444316,2837897.993146177
5134,NETIA S.A.,Warsaw,2019-05-07T15:02:22.464833,2.051125829084017,47.421,11134925.109865375,3713466.8541370626
5134,NETIA S.A.,Warsaw,2019-05-07T16:02:16.366910,2.051125829084017,54.949,10534249.276781868,3733146.913738735
5134,NETIA S.A.,Warsaw,2019-05-07T17:02:16.967321,2.0495705878425583,45.223,9439386.109356126,3713087.1904819333
5134,NETIA S.A.,Warsaw,2019-05-07T18:02:17.076103,2.051125829084017,47.378,11208558.070574956,3768915.1649383195
5134,NETIA S.A.,Warsaw,2019-05-07T19:02:19.550043,1.940077529012681,51.385,5459700.538246293,3483534.4234225373
Cannot retrieve speedtest configuration
5134,NETIA S.A.,Warsaw,2019-05-07T21:02:21.782167,2.051125829084017,53.041,9254766.87955317,2871937.345871469
5134,NETIA S.A.,Warsaw,2019-05-07T22:02:31.295066,1.940077529012681,36.359,12362289.122761078,3735084.669604766
5134,NETIA S.A.,Warsaw,2019-05-07T23:02:45.927945,1.940077529012681,51.316,12634781.652529972,3728291.792717391
338,Skynet DC,Warsaw,2019-05-08T00:02:22.830207,1.940077529012681,42.376,11392331.09018598,3894500.3680091253
338,Skynet DC,Warsaw,2019-05-08T01:02:22.776664,1.940077529012681,51.392,11137327.626157852,385897.89450507995
5134,NETIA S.A.,Warsaw,2019-05-08T02:02:25.502862,1.940077529012681,39.748,11898449.650849793,4352510.596153597
5134,NETIA S.A.,Warsaw,2019-05-08T03:02:16.241317,2.051125829084017,43.389,11132324.88709887,4336419.381989427
5134,NETIA S.A.,Warsaw,2019-05-08T04:02:22.416870,1.940077529012681,37.569,8369966.158868314,3815672.5279268078
5134,NETIA S.A.,Warsaw,2019-05-08T05:02:16.025443,2.0495705878425583,37.707,11638.204608330561,70567.17991954768
4166,Orange Polska S.A.,Warsaw,2019-05-08T06:02:15.205383,1.940077529012681,57.294,13337929.438907756,3734744.4973957906
5134,NETIA S.A.,Warsaw,2019-05-08T07:02:15.895733,2.0495705878425583,46.387,11493.795466820578,67450.4097025225
5134,NETIA S.A.,Warsaw,2019-05-08T08:02:25.526261,2.051125829084017,34.728,10964.445536595307,115742.73640262678
5134,NETIA S.A.,Warsaw,2019-05-08T09:02:15.597692,2.051125829084017,34.717,11323.686727162178,80057.44242391559
5134,NETIA S.A.,Warsaw,2019-05-08T10:02:38.547486,1.940077529012681,43.058,12320.558991412332,86797.26361206683
5134,NETIA S.A.,Warsaw,2019-05-08T11:02:21.477535,2.051125829084017,53.354,9171.919318456785,69796.45999140367
5134,NETIA S.A.,Warsaw,2019-05-08T12:02:22.328189,2.051125829084017,40.081,10540.807044405043,74351.81719366663
5134,NETIA S.A.,Warsaw,2019-05-08T13:02:20.408530,1.940077529012681,43.051,14403.314517987166,104918.4532952548
